,CALIFORNIA 0,New york 0,CALIFORNIA 1,New york 1,CALIFORNIA 2,New york 2,CALIFORNIA 3,New york 3,CALIFORNIA 4,New york 4,CALIFORNIA 5,New york 5,CALIFORNIA 6,New york 6,CALIFORNIA 7,New york 7,CALIFORNIA 8,New york 8,CALIFORNIA 9,New york 9,CALIFORNIA 10,New york 10,CALIFORNIA 11,New york 11,CALIFORNIA 12,New york 12,CALIFORNIA 13,New york 13,CALIFORNIA 14,New york 14,CALIFORNIA 15,New york 15,CALIFORNIA 16,New york 16,CALIFORNIA 17,New york 17,CALIFORNIA 18,New york 18,CALIFORNIA 19,New york 19,CALIFORNIA 20,New york 20,CALIFORNIA 21,New york 21,CALIFORNIA 22,New york 22,CALIFORNIA 23,New york 23,CALIFORNIA 24,New york 24,CALIFORNIA 25,New york 25,CALIFORNIA 26,New york 26,CALIFORNIA 27,New york 27,CALIFORNIA 28,New york 28,CALIFORNIA 29,New york 29,CALIFORNIA 30,New york 30,CALIFORNIA 31,New york 31,CALIFORNIA 32,New york 32,CALIFORNIA 33,New york 33,CALIFORNIA 34,New york 34,CALIFORNIA 35,New york 35,CALIFORNIA 36,New york 36,CALIFORNIA 37,New york 37,CALIFORNIA 38,New york 38,CALIFORNIA 39,New york 39,CALIFORNIA 40,New york 40,CALIFORNIA 41,New york 41,CALIFORNIA 42,New york 42,CALIFORNIA 43,New york 43,CALIFORNIA 44,New york 44,CALIFORNIA 45,New york 45,CALIFORNIA 46,New york 46,CALIFORNIA 47,New york 47,CALIFORNIA 48,New york 48,CALIFORNIA 49,New york 49
59,16825.18761233818,9579.17705286536,16248.105497786568,9571.974807244616,17889.461853727254,12181.659671976104,18426.18881593058,8338.734749168021,18254.27292147304,8906.981378360493,17822.316327958684,8088.321709928244,17278.93471956028,11751.179249993198,17452.318225322233,10021.643533372626,17275.49407381947,10589.433302334115,15348.472569792319,8717.63019040198,17739.82897036952,8908.195771310833,20424.034714470185,9935.820772617535,16619.177116672563,9637.041280739524,18749.683626125858,10701.101624437448,17741.073788433456,10819.058409517744,17133.904685152233,9220.72026161674,16361.886669326563,8683.430322216203,19042.028598755132,9404.880346339725,18064.449559640263,9341.558236742945,18272.12650832691,9311.3443225147,18365.39229862861,8456.849837210812,16860.40928834907,9467.164656654631,18592.14729131653,9171.054666840211,16301.204622065428,8531.459941551273,19224.948125161674,9069.79402025615,16882.33546288123,9952.938738891826,19067.79276557564,8866.308135065854,18600.51926566099,9978.590033836172,19664.03851126492,9794.69645438979,18215.064191114772,8434.104106498275,18228.74975163606,9847.65987288735,17120.73315108214,9220.818225049912,19210.040122067217,9862.87830633673,18400.441967394454,9307.538300324148,15867.892650884167,9629.828930630343,18251.502712683727,9983.341193920536,18001.710247456846,10320.830362690116,16553.519721105087,9055.304375967147,17387.545943613834,10607.722488616948,17365.08703200641,8973.785993499625,18146.272883488502,9478.422160579184,18254.523045580805,8003.251564324548,17676.71415848354,8368.95582812741,17618.135525939,10155.616500230477,17728.668035909068,9426.022318526753,17544.87365767532,9991.091127038177,17231.929701178047,11234.452890421313,18942.068337300563,9485.685413389816,19387.267039893533,9165.507840509808,16329.951889472044,10568.592148154228
60,16839.211602092677,9558.706734286,16128.83724049331,9657.988593344764,17667.134612920032,12290.939710739807,18198.831022266353,8283.227981944938,18524.025445068135,9023.54721320763,17855.413999365785,8239.862737207994,17196.526453265516,11661.394959426,17263.85813225138,10036.150775556947,17379.39160686603,10432.038475089985,15350.675912368253,8648.378477098708,17844.59026812806,8956.234526334949,20252.38253512246,9719.008509891297,16530.231192092822,9642.27341061541,18604.902528145845,10752.835197410472,17917.309610538796,10861.184199271278,17102.55495716339,9170.5051625507,16393.53254245293,8644.151521348715,18915.663969068213,9352.009604636787,17761.052069389163,9285.445966723719,18121.295908385313,9318.696968507993,18270.683853383656,8393.091522810362,16986.210568582213,9305.132436830716,18528.434737105476,9270.32505225697,15842.086916783648,8512.462525890514,19465.066529944226,9052.401143824614,16937.428013340337,10128.41053877649,18913.97001547262,8828.502358799386,18834.793081271488,10107.653005316486,19911.778976361922,9731.423787417123,18005.381282144433,8236.838619099744,18245.353256697937,9944.688534515748,17148.275841258874,9343.250163102495,19234.20455652438,9812.020489263445,18454.587915973516,9281.563300075735,15723.01026962592,9563.728598393418,18124.449844655242,10007.85418459068,18232.506903740294,10264.87287862988,16564.431701614667,9069.722759445636,17377.640462249274,10505.813382981607,17617.03492782248,9018.51000060841,18231.966920949057,9443.806485975056,18715.500539759072,7957.667275376514,17869.12648051556,8424.007610638337,17693.800648936973,10144.741647821691,17759.85553359037,9445.674741737419,17801.873032217823,9944.466124007822,17200.99947553774,10994.16250312773,18774.60002190369,9591.154606426191,19541.743947263974,9147.952551604134,16259.192957873625,10678.476862229883
61,16953.94925012629,9612.826232080875,16240.155698742072,9582.708715931802,17814.407789422694,12283.597663359229,18511.24500307798,8145.415573670423,18383.779308333615,8940.63452739405,17941.226374101625,8514.510662768758,17207.86890993886,11773.284625518543,17394.891605215576,10161.26569579207,17849.03096726881,10279.242506120598,15126.070086020196,8816.530435415068,17669.543449684326,8927.364923966621,19988.521033273388,9625.360081122495,16556.57777563958,9667.667887436666,18662.474968933253,10781.306551410726,17999.199194768,10608.544054984308,17051.552667131207,9220.853653382102,16602.143751138814,8645.649587392023,18620.584917417425,9230.208622145505,17636.68052437345,9232.827636971431,17921.315726707708,9403.93407132388,18320.32700868655,8445.663426149424,17041.737246849272,9205.598860653932,18767.551608287573,9294.852819103482,15763.375617529508,8447.322411828658,19325.645712795627,9115.729000080632,17041.91065961659,10113.603647947672,18838.278951103563,8821.66501468521,18958.357736446873,10073.469943003747,19939.498036829365,9836.203413264557,18084.72987417366,8283.194611408604,18391.045242684977,9970.531671324608,17350.808491154006,9437.321796460687,19219.025326669504,9890.750086591512,18439.909291479875,9381.922877877312,15626.143589464878,9909.094818636047,18284.950709972807,10036.484337346827,18345.626636208803,10214.21248426017,16309.766422313827,9021.407798453114,17128.440551277487,10416.509697379613,17324.3930680653,9119.62207970088,18341.96048320375,9563.363947364514,18602.3007924706,7903.698680430865,18195.938608432218,8509.401693583772,17803.404405650886,10102.915874929358,17743.650633048248,9413.173751007298,17676.832367078518,9896.242072843545,17311.032593872224,11024.084813372589,18805.770668129237,9419.098399049999,19644.404679517833,9052.231799777352,16341.08162084419,10429.313780937964
62,16809.915601128672,9301.502526464727,16116.41352830596,9526.650587055483,17712.5530230896,12458.134481462273,18846.55254611031,8311.904510704933,18186.435455301587,9017.693444696684,18063.34348012891,8602.353575157029,17044.384692570682,11602.58560395428,17539.50018582026,10133.786560588504,17598.765583476117,10114.291076924508,15074.236287405653,8662.422253702547,17743.274138088553,8852.877518653388,20064.13046508544,9559.643817025744,16668.278170686113,9563.07214191045,18788.692002313237,10597.468325792934,17882.524601310142,10633.928406811132,17240.06889681529,9128.177369466266,16721.44875503742,8562.474016024147,18631.25398647218,9233.99280278139,17713.242951683875,9187.15461941142,18209.59764201379,9265.517901481275,18408.29269833671,8517.832448842451,16787.50341320855,9178.266856669019,18945.376230785965,9191.366037004256,15743.120277403086,8434.494744991689,19180.02750826412,8968.818261156835,17378.80981684898,9936.851463197425,18862.438139431742,8860.471035880337,19061.795993793243,10036.303209584954,19852.958008170935,9905.035039630746,18228.587923345618,8364.946664744883,18312.503313592322,10044.660887192644,17375.55278759549,9535.475306323884,19063.790276250184,9744.919321319256,18584.14959807341,9354.342142620686,15973.94344288612,9780.33989666106,18440.337401022673,10064.656210084704,18218.443624763277,10060.032162558435,16473.49710889963,9145.715826382093,17233.50060612459,10469.45047988703,17432.969080361814,9218.126242636215,18358.74976842654,9622.954844583823,18489.16710886895,7928.30742789829,18203.318069016786,8402.689006438995,17569.098597737808,10152.222956778049,17742.979538324427,9253.55775163187,17749.04348105854,10106.216682461913,17253.676260779,11049.797616431948,18857.666229400827,9494.902657360759,19860.311517304905,9123.782449438879,16339.543055331824,10371.655317159915
63,16782.863861175767,9187.148150571873,15996.830313720113,9591.847919015161,17791.135262779066,12533.843311256787,18829.296302913594,8259.88346844767,18324.741854065905,9047.531558192648,18109.133938305273,8530.66451089096,17165.511105726095,11754.362456581013,17397.960056586213,10176.301947855787,17486.62794605847,10237.642656391867,15105.318298812484,8449.8826635363,17958.443202542487,8926.776233590075,20148.09013951933,9653.465289041003,16645.142278991654,9577.085992790038,18856.447243741648,10831.099097712866,17763.66059467134,10800.314647462521,17321.86305221742,9147.141963344638,16626.297301829873,8755.656299544564,18745.430312394248,9166.974132170062,17688.638787432854,9293.749852400471,18156.230059594753,9490.841824170762,18379.75297219762,8608.892376667007,16950.021428169966,9253.507973443315,18887.31040537249,9137.282605250444,15924.624518587094,8346.313190656678,19188.184931685366,8875.689891478149,17350.63311572389,10113.697662967375,18856.028900445137,8905.771153743197,18990.201569691155,10010.877769154404,19810.020867623003,9843.51822791667,18187.630847807006,8565.98878251855,18414.087750073846,9873.166831879458,17476.45210321597,9571.845667660673,18873.646310092823,9750.970250577264,18663.033401419096,9186.944408408102,16004.392798974259,9759.555267932203,18398.38487009086,10214.18414882371,18245.787530882833,9909.468137265732,16439.28526802117,9160.901735214755,17086.664708548396,10411.081488234118,17376.35394124257,9232.400240365041,18382.635861710303,9621.150542835934,18714.442147826685,7769.445642102376,18288.418131424078,8303.147606811253,17603.22901500361,10197.658599783748,17551.57101661353,9330.644311004073,17737.033453675023,9997.774960007187,17333.65132933417,11196.020746468606,18788.84588735253,9630.26564447434,20109.25745261914,9053.687032589334,16441.055488984588,10472.868951963801
64,16737.133737646272,9368.875850622084,16132.39624751264,9493.50634056724,17691.49512648576,12474.843577255975,19223.21296229343,8193.800998535517,18396.175886448087,9303.007608927417,18498.384076656755,8471.974790412522,17035.393646691595,12006.115519899566,17420.97443092018,10372.98447568377,17380.360890357922,10169.915303519861,14987.444041577077,8353.587590542182,17767.46939106724,8902.246564530757,20163.20526486242,9798.033557218156,16623.185249746533,9588.149609989126,18885.446705742634,10665.502442030675,17672.73070049182,10852.228137997126,17330.155618341614,9145.813270810058,16645.947621433497,8727.87084152943,18616.915439133616,9014.515189884034,17763.583613831535,9355.94148968697,18053.821923795316,9616.466034886767,18749.724429881233,8742.177056184673,17247.06271506061,9387.926025590179,18661.3510334797,9263.035839927832,15807.997010044202,8319.783578722503,19331.011522310262,8933.670067095201,17052.689686249236,10144.608615504229,18832.269385544045,8931.531381210485,19074.17810198343,9858.1664928578,19699.904812667766,9715.2641470385,18194.066765323107,8575.552034504575,18498.081505939015,10051.269153465175,17436.62017766795,9626.417708092555,19013.327392652034,9704.649855439999,18647.902618830252,9300.878874268716,15994.417090259854,9829.856737598748,18326.69054489362,10185.526813998671,18255.58440048459,9985.672433746808,16490.687523779507,9184.587310174535,17196.10640489825,10558.81639251998,17499.337352469538,9352.35578381649,18268.583368217052,9508.950918039836,18455.69942870037,7699.814290434717,18083.01490156247,8356.621677501098,17471.97014481339,10312.322559550108,17535.26833132434,9549.001773861724,17746.221464779974,10099.900756424584,17478.521976434135,11263.693326108581,18917.57177621702,9612.655484182254,19951.51712352808,9106.121123015673,16578.38445132132,10278.877068642558
65,16809.243325525273,9359.022398877447,16513.220440116853,9641.705036900325,17601.727889421054,12693.600119064538,19107.707574281518,8388.483205625253,18414.23228714476,9360.09288770415,18105.393117240015,8491.756616731791,17397.61809166882,12115.363964209846,17384.75054795633,10438.283218817003,17262.45088445582,10067.186404508266,14980.308033900434,8311.01439006599,17781.092053152126,8978.340037630236,20101.40583457532,9693.279826410866,16657.073243086095,9583.236783667997,18948.59778639553,10741.027306454693,17736.77983068185,10906.118165943193,17167.860523755146,9171.71671135726,16645.55436760156,8878.540837951867,18674.600988371658,9171.128120118838,17747.124856027825,9082.312565973496,17932.82299723528,9806.97330232433,18753.999790534046,8805.472619497841,17366.222702518466,9449.590967054777,18461.435385172794,9154.411212106095,15727.604073284658,8229.811942549586,19545.12358377789,8963.453593763603,17068.41614048427,10024.404352901753,18917.678462301308,8883.669769084276,19009.518973440805,10021.325275699637,19929.94165558968,9679.274576418913,18116.385989026232,8555.726045581174,18445.313590767106,9832.891537310192,17464.90964419755,9661.005091475912,18923.2109857411,9700.322285923914,18567.451969817663,9285.844277351354,16139.770897652548,9656.474951811992,18217.17381703519,10134.896562276692,18205.525998494195,9761.736847128204,16538.55827990465,9253.799706535785,17037.369865321856,10523.688758632781,17469.37616431608,9331.276360907555,18142.140510879643,9396.405549711486,18323.302526383173,7858.58422199736,17783.168578716395,8246.7721445969,17510.787749492287,10348.27351312828,17638.875349334776,9453.972614668426,17586.050021079973,10437.57070189042,17469.22570224971,11206.984703936128,19204.789613960384,9725.918950264995,19792.746382996098,8986.331987317912,16691.281545289225,10445.40461901348
66,16780.402119190083,9350.047719618353,16509.528889370078,9809.63451463083,17490.214187943067,12843.55201149765,19073.88029355963,8383.627929288783,18417.34893868343,9396.45119453206,18008.172449926242,8334.26969101055,17330.057084409156,11812.931966379578,17615.95543516275,10568.699418008773,17113.31747603798,10188.650109634484,14914.884280112441,8261.81434055883,17764.523765006612,9169.365876906893,20248.067837014325,9613.55925922396,16623.32219158997,9483.959936626597,18983.39592870571,10843.185322898828,17778.045401947653,10836.732663356295,16882.414126434127,9161.760938109051,16707.05429672438,8897.947823018683,18757.984010933797,9075.531757579865,17972.41247529181,9075.059988169136,18012.50354535065,9902.881354362491,18868.855323034968,8919.827528422858,17330.66968307397,9363.14969725332,18715.189601891558,9281.114696424533,15825.54434032423,8213.64591396154,19539.47264085271,8802.00586717607,16964.081006959,9784.801285954347,18832.47380191293,8890.49257895605,18972.302750120107,9885.88051898324,19997.586284464902,9539.519280582821,17981.051477402583,8737.95509830989,18583.668095244237,9945.00367115992,17201.445964097205,9552.967507170226,18751.23502806603,9765.630509468356,18544.436959069724,9422.700374929744,16106.20750929784,9722.1817396378,18374.72760737006,10053.87378781622,18239.07602902821,9870.111749575191,16717.49299811508,9207.590060970142,17090.908164624223,10477.814027348866,17435.857206258825,9402.712146570886,18336.557076831723,9376.805941405404,18391.23674870518,7958.849557988962,17858.346674100863,8165.225438443117,17772.45080614252,10505.079455946234,17726.52674900383,9606.4205378499,17776.979356867625,10096.063108899936,17595.117200423807,11232.673353875454,19068.99367663576,9759.940171839295,20037.34667339148,9199.045744301977,16778.09241570282,10476.92742958335
67,16910.00165836932,9397.544847502522,16445.607314901587,9779.510389501133,17358.745662821337,12915.776303928511,19172.538109996593,8231.174075261462,18756.88922018058,9589.887387349687,17889.305115613133,8322.312559142214,17359.666767592364,11739.531353029532,17640.41843070527,10626.053202628786,17194.100523009634,10233.546579855087,14898.57411115879,8294.991281647035,17723.027151628095,9144.31747218199,20363.696091496935,9593.237417267574,16581.966864802245,9536.255461371084,19289.193282328753,10897.081561256138,17716.808056500402,10823.805466911512,17067.749168745242,9145.353839828993,16971.977330004753,8819.18616936225,18893.741674917317,9030.929871834001,18167.588975618048,8981.595052259354,18119.447398707744,9964.752202176223,18884.332410567113,8857.075595028746,17551.019986587307,9351.122205719008,18738.496535793452,9433.418589142679,15806.236276708074,8433.875559644119,19635.954099921877,9005.06018556299,17292.094014712857,9750.644318213874,18929.135498718002,8902.92653712911,19056.86420769134,9696.036845491144,20047.63951744406,9450.295984128374,18060.51371581246,8789.783422147246,18729.409924641808,10240.225259519771,17238.215117638287,9368.260473379474,18866.310995881184,9894.937401373447,18575.601947707295,9397.06073431518,16296.854661543095,9677.849474017885,18584.20686819546,10126.406439991188,18058.392726241116,9832.023801487929,16758.877370666884,9256.560364271012,17104.366956719747,10647.732013517785,17569.751484102228,9503.219659221995,18458.33696548132,9379.32680366539,18524.8101295692,8005.752237537179,18192.94052079536,8253.06905212066,17747.030950200155,10537.368061753621,17785.431370373437,9647.876952341241,18038.29091297629,10101.566124986462,17426.885658710053,11528.118486368383,19343.22640628554,9681.234684121198,20043.448702363963,9337.226056931187,16993.13819294122,10587.92913860977
68,16694.040353382992,9331.12113187774,16262.390647942937,9811.425699987913,17631.493080093987,13061.204540510324,19282.343864781913,8256.655618396422,18778.546081923105,9549.959466100905,18121.934971943305,8321.946180758623,17331.530847650072,11782.25728728121,17484.492851220533,10744.764556512313,17225.34963539698,10043.960011102497,14917.38067365088,8164.210051781481,17519.51643681109,9153.729247029032,20591.3658950696,9731.549906733226,16506.163793064366,9544.260507488212,19206.537079867747,10969.301790009466,17822.861936394456,10909.461145304347,17026.515670826207,9448.3889629493,16946.8970783416,8611.188248060129,18871.601797838604,8821.678783505688,18296.473227791776,8851.690234911865,18307.125421117038,10067.439690928793,18779.123154147328,8896.99650408485,17768.83967559919,9228.7015706171,18861.000682124235,9331.983743045676,16097.007789160123,8395.45160202468,19991.505144538445,9039.411869494214,17384.53025788414,9876.877414648628,18832.367740516736,8780.045438538382,18935.589324531098,9594.72671556459,19959.203303969047,9500.536166160891,17946.42518064693,8801.726077271956,18757.164311953893,10167.639386216784,17042.954088237322,9298.641804057375,18875.534675384635,10027.265864723224,18451.531820401866,9238.660387396814,16329.779528035886,9890.016072921817,18708.03105255246,10203.89623309828,18094.12335813971,9777.881950616073,16456.798033465584,9282.880743781205,17355.721064764643,10550.525137661953,17633.97929696442,9625.240684934775,18622.50174721752,9536.065870087228,18516.235372687664,7899.134747815952,18295.067576726706,8106.160607564822,18031.436053246805,10537.916812696953,17717.853256636387,9648.79759624161,17778.98622244839,10027.030909354817,17393.173176190172,11400.68008524407,19266.478042752842,9795.356339075159,20124.094618402585,9388.212986631755,16980.44159510627,10441.119382265697
69,16742.141088617525,9108.165016336225,16260.311338387404,9895.690723819238,17845.3661073981,13025.832889349516,19414.797656769846,8342.48146188476,19004.73018875952,9598.21030399035,17998.42756344929,8358.110823418026,17500.945184747117,11741.634648469908,17543.36227902945,10889.069650022975,17385.272391377126,10063.046298429892,15105.8335402263,8205.117236006014,17116.47959901884,9216.040935686133,20336.138939716562,9506.035198610782,16584.72465904395,9504.23398156099,19234.417132057024,10896.76826434928,18001.598615006744,10742.97627740384,17059.948291232984,9463.90037629089,16980.052052537372,8695.865743502829,19047.088630457394,8766.689831042271,18459.73942012633,8824.230709571015,18109.41638928304,10006.42646413388,18751.222211949284,8858.998030423447,17682.97751390833,9137.071780622317,18771.558088984777,9620.21558560493,16151.29138108532,8291.685531142222,19928.206844168497,8853.983680357907,17196.994431417756,9926.801607481004,18725.0394398879,8726.49997547903,18710.30640229779,9521.516962000664,19884.639623443887,9369.470243150507,18042.862612804474,8862.347593788818,18678.92229830799,9928.077547978553,16778.908606662113,9279.854593807717,18672.27029154506,10034.346063949588,18599.399561949318,9281.351845479763,16418.871100117445,9918.68524147464,19142.6049311786,9985.6877140062,18108.84127817547,9504.566859686745,16479.066138279748,9265.430994747256,17402.853808844142,10296.543841323277,17783.352394189533,9539.921734321622,18434.254154285212,9524.661214237532,18303.94834099763,7876.349654103498,18369.250090674224,8250.548475770702,17853.10287010394,10603.159699962549,17914.549836028436,9686.994980089125,17623.23901686115,9834.5811869863,17263.17262841936,11312.740700302022,19276.886221342113,9986.129860411062,19761.969553034658,9314.970421808997,16979.512295071872,10335.04070542035
70,16640.26444132247,9207.670523371755,16069.17460520356,9988.92979319267,17860.069383067224,12893.337165274746,19454.94135109391,8402.076948619924,18930.894387026758,9750.326397560139,18135.0697101136,8437.134843830538,17667.350651550278,11783.659838578627,17476.882569643596,10874.996601841603,17256.754974747008,9914.85437481345,15053.435208291605,8387.074268037533,17206.411077923218,9247.455196424607,20362.12906122313,9401.5044295851,16351.939335627672,9350.954808789773,19298.85866837155,10737.777055304274,18050.08607159825,10632.74391457885,17383.103935867322,9327.636203661463,16869.609981947284,8883.632553381756,18929.994493531576,8723.921425852563,18676.669697287,8950.669169091423,18251.287856821888,9633.167094845154,18643.672095611342,8819.9521669115,17812.68961861245,9235.952024624867,18846.493487751814,9606.824103403429,16283.055692181462,8129.654243600901,19910.885103105913,8740.767581581651,17003.022831648093,9910.123690903825,18810.68702188909,8909.62079905775,18665.729275998117,9479.396973376553,19691.53711994665,9247.696528322826,17971.49153772639,8951.753812743007,18766.283965587616,9850.176162121808,16662.070383355043,9167.39473797236,18695.670001790895,10244.144276285784,18665.06687772118,9382.925232259118,16339.291183807234,9949.137095021859,19103.447763196084,9795.383438051784,18094.886922472815,9600.164034072233,16376.607872147571,9338.348553431997,17516.030996955444,10082.649048405987,17718.95985429466,9562.033602479489,18436.77823116217,9770.543211783295,18194.621125517977,7919.742222246923,18525.099504079284,8248.526892152622,17595.033135096288,10580.260179656945,18190.537097515113,10011.62995448884,17848.344212704385,9711.942643972427,17201.913902799675,11324.667782400458,19242.792260541668,9884.28887731817,19721.352975569815,9379.136587731302,17093.803973072216,10455.749078267541
71,16544.565260642445,9299.56866341102,16083.36007498441,10173.862149986931,17747.067483076717,12729.275605934352,19477.34818614498,8524.100576745002,18909.872666162424,9915.547365973762,18064.099472213737,8326.888199723557,17796.368297309502,11890.146367128029,17785.376295428483,10802.786680814868,17367.31120100979,9754.77512064807,14972.49912992481,8584.996075039067,17251.78380173438,9268.333715395742,20317.476592051207,9395.015279933466,16225.032247097688,9314.761124901634,19247.455767116575,10897.9749652413,17919.24047063662,10542.810533749893,17269.530108393075,9419.38761655074,16797.60779211578,8941.602453046678,19034.65898256491,8739.290400145484,18627.15795628493,9074.329187957044,18208.363851035407,9593.282366189436,18900.807328016625,8867.511553333023,17935.402522072327,9303.577156493271,19006.13697303775,9565.650896522926,16286.595794909586,8024.424654851099,20026.009972058193,8806.2977746324,16953.79960885145,10002.5054175342,18735.565677556115,8950.233862704206,18603.00161861105,9402.848728092691,19697.56398631401,9053.138783651444,17712.1595718654,8776.340610941052,18552.26531976079,9888.046435302456,16639.401424581712,9317.592725166362,18684.573795155953,10304.793394094519,18436.37880795778,9199.893041318972,16250.44872062456,10020.004075815501,19117.098490720426,9876.992956532757,18220.059537657813,9655.40326301067,16311.034526976864,9276.26789394953,17715.895902732795,10049.079212380931,17442.894377893874,9494.870416798214,18453.3284708907,9676.366524326311,18381.633027941178,7943.907643633657,18495.544461759135,8248.556745893837,17894.47901367495,10624.676798141252,18492.599676279915,10065.719205184672,17839.497954080052,9676.820158057695,17389.837943961855,11327.257094631357,18991.266301166957,9841.232461711856,19918.362460622862,9432.557946418197,17034.35293176072,10529.188503629563
72,16440.27458127124,9175.556991185389,16368.811683004735,10102.418597192089,17982.25014995999,12731.120562657346,19292.208283745502,8541.929135016351,18899.49181504672,10032.035668178909,18193.47477907996,8261.765818221062,17729.917564285755,12064.645848455231,17737.68945163716,10909.689917594345,17444.198738647825,9756.603439477329,14862.715553018113,8514.696192821124,17291.58164342821,9266.192983939845,20363.366800547836,9519.354730865552,16238.237314836519,9595.045106181764,19252.658050401264,10655.852906009537,17720.753389192345,10565.577599996675,17113.744789985794,9372.139270504464,16764.36835140187,9183.830308301378,18901.683626335012,8600.581852034604,18437.486202518237,9038.480827515976,18088.573729492535,9339.497654742428,18862.534133366746,8723.843253857784,18231.897870641656,9309.5737691905,18935.129319990323,9294.518404068724,16329.840527528708,7958.000973991868,20258.09073099842,8814.98287897731,16964.065268209033,9959.459162814199,18622.27441062078,8900.662612785285,18849.86780960951,9494.227212952263,19772.814153101048,8940.683510930601,17818.5841562577,8936.387599918033,18418.117303634182,10124.398969687161,16401.690525567305,9453.581678727602,18796.459336999957,10362.188317138625,18610.347120569335,9275.117474183444,16320.22282707324,9888.643283008616,19188.63525675094,9944.740742981956,18343.593679307498,9702.42267321572,16295.563852074798,9214.488744570881,17787.27081238066,10067.017859367239,17437.733393777995,9491.205188346968,18323.789274068356,9745.217151754034,18573.13577047432,7860.307887335027,18669.361285936553,8304.784306432039,17997.622555193557,10521.263002205947,18531.69960678753,10184.887938390437,17693.467111847625,9873.103134189882,17554.358099839315,11536.391029104892,19272.686778920757,9870.568653019038,20125.4522318653,9243.225247465001,17072.726705108347,10524.009556623652
73,16569.24639072624,9292.195842975161,16486.09469731377,10051.824349215241,17807.891136923143,12667.172093435236,19281.46350913864,8421.66734785099,18962.271792800246,10215.36613491705,18377.276435910757,8223.794096130789,17763.9595932607,12110.604045939617,17902.223766605835,10833.340684262746,17308.435192413777,9773.683502730173,14911.980002752036,8517.489038898244,17355.417413963944,9302.570284232499,20615.773784457928,9604.117182547092,16167.850141909523,9505.496455303934,19008.57656612448,10701.40229184352,17609.414227857524,10726.774244596761,16951.028098891573,9379.570594382853,16852.14423915465,9162.522780783893,18756.314303667965,8592.606351846067,18579.195643139992,9207.56996213454,17799.165853572038,9231.327360575655,18662.023003647348,8781.234855439852,18069.95669170328,9354.838915124223,18946.887705248515,9079.026614890376,16286.788039635254,8011.267977929532,20387.609813801282,8741.445393573691,17386.21405709184,9815.422756393778,18807.01650363767,8821.47080155523,18925.598750957022,9500.86736827748,19441.701238110407,8993.477872246745,17766.38309054327,9091.59116326016,18196.344711718615,10060.457633121321,16359.512214504868,9436.35551896434,18861.803565651793,10455.054580760836,18599.475106494156,9390.53986565394,16327.672086999775,9914.943895957249,19038.755105442942,9984.365027355256,18335.549845121706,9770.692606479544,16083.724721353376,9357.849018981471,17806.013683518166,9981.79149153311,17629.930827322747,9726.869321936343,18330.81621601893,9734.277879519332,18733.98801331439,8002.033021821972,18338.974109912982,8214.172768231512,18010.281120054926,10454.976576475834,18539.83099112274,10131.24215350923,17716.90537137498,9908.078031090574,17427.77503507606,11525.948100202017,19509.35427593136,10021.22500883261,20146.337333287665,9288.563552861551,17121.187032372465,10720.505483524059
74,16734.869802379428,9155.391796370302,16609.333344054117,10041.090167885384,17878.236080867402,12698.477291762803,19196.247372382604,8428.1306519153,19055.64640090528,10156.387294388795,18314.54573918024,8251.817311416078,17716.251953144598,12045.927981116836,18110.18077293197,10987.366048336069,17168.30574978318,9830.235559384364,14861.910325005883,8584.62079116847,17565.30698222739,9274.653217694771,20786.22378601835,9842.856564241798,16346.170939743555,9349.891552557974,19173.095394959844,10700.610298048505,17694.915392641764,10862.442779748864,16825.115309772555,9406.277386370295,16468.89301492042,9169.992332775473,18888.83723536281,8597.9904435635,18450.96881668984,9223.78367652756,17831.17760935491,9131.533629000534,18653.922680011663,8779.451198805185,18279.830021332047,9296.757980680079,18800.402748027234,8994.463081953092,16190.52375951585,8018.023991382108,20357.90674512158,8774.567447857657,17283.45609848087,9886.113948305747,18678.882509219537,8766.132264992142,18998.49671045977,9570.072278061572,19757.015614975957,9020.380653355931,17824.09645329415,9068.317671492749,18030.607928581074,10124.591317587641,16520.17666751662,9473.480036970997,18798.648376141347,10370.040182431552,18497.33815331754,9306.850567305908,16145.679271645418,9937.942406923547,18934.709408249688,9889.24195100762,18613.438729677655,9723.219992556162,16325.985986580326,9224.544130274062,17902.484629567723,10015.473454576862,17871.683377545076,9414.751291021828,18278.043863295017,9773.941628117573,18725.255662107742,7949.247096375125,18467.561265993816,8537.020791563738,17815.00689274264,10552.323401480593,18649.895454406207,9838.111004905466,17759.023461837467,9917.969339697347,17272.20232063437,11567.15610486768,19597.834723365606,10005.993133384909,19852.27485509792,9304.75706400036,17078.420716066452,10834.441166266102
